"ocid","release_id","id","title","description","status","date","amount","currency","correctedValue_amount","correctedValue_currency","enteredValue_amount","enteredValue_currency","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays"
"ocds-5wno2w-CE-20230002324760-180081","CE-20230002324760-180081-2023-01-27T04:03:02.004Z","CE-20230002324760","","","active","","44785.91","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324761-10836","CE-20230002324761-10836-2023-01-27T04:03:02.026Z","CE-20230002324761","","","active","","17950.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324762-10836","CE-20230002324762-10836-2023-01-27T04:03:02.049Z","CE-20230002324762","","","active","","23932.07","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324763-10836","CE-20230002324763-10836-2023-01-27T04:03:02.067Z","CE-20230002324763","","","active","","12413.76","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324806-67609","CE-20230002324806-67609-2023-01-27T04:03:02.084Z","CE-20230002324806","","","active","","6557.07","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324808-89973","CE-20230002324808-89973-2023-01-27T04:03:02.104Z","CE-20230002324808","","","active","","19826.58","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324810-72588","CE-20230002324810-72588-2023-01-27T04:03:02.122Z","CE-20230002324810","","","active","","140.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324811-72588","CE-20230002324811-72588-2023-01-27T04:03:02.149Z","CE-20230002324811","","","active","","854.73","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324812-72588","CE-20230002324812-72588-2023-01-27T04:03:02.175Z","CE-20230002324812","","","active","","18.45","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324813-72588","CE-20230002324813-72588-2023-01-27T04:03:02.199Z","CE-20230002324813","","","active","","115.22","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324814-72588","CE-20230002324814-72588-2023-01-27T04:03:02.222Z","CE-20230002324814","","","active","","3578.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324815-72588","CE-20230002324815-72588-2023-01-27T04:03:02.243Z","CE-20230002324815","","","active","","111.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324816-72588","CE-20230002324816-72588-2023-01-27T04:03:02.262Z","CE-20230002324816","","","active","","49.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324817-72588","CE-20230002324817-72588-2023-01-27T04:03:02.285Z","CE-20230002324817","","","active","","54.24","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324818-72588","CE-20230002324818-72588-2023-01-27T04:03:02.308Z","CE-20230002324818","","","active","","126.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324819-72588","CE-20230002324819-72588-2023-01-27T04:03:02.333Z","CE-20230002324819","","","active","","82.08","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324820-72588","CE-20230002324820-72588-2023-01-27T04:03:02.355Z","CE-20230002324820","","","active","","36.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324821-72588","CE-20230002324821-72588-2023-01-27T04:03:02.396Z","CE-20230002324821","","","active","","31.18","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324822-72588","CE-20230002324822-72588-2023-01-27T04:03:02.435Z","CE-20230002324822","","","active","","59.34","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324823-72588","CE-20230002324823-72588-2023-01-27T04:03:02.460Z","CE-20230002324823","","","active","","13.16","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324824-72588","CE-20230002324824-72588-2023-01-27T04:03:02.488Z","CE-20230002324824","","","active","","49.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324825-72588","CE-20230002324825-72588-2023-01-27T04:03:02.513Z","CE-20230002324825","","","active","","210.56","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324826-72588","CE-20230002324826-72588-2023-01-27T04:03:02.539Z","CE-20230002324826","","","active","","152.68","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324827-72588","CE-20230002324827-72588-2023-01-27T04:03:02.562Z","CE-20230002324827","","","active","","387.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324828-72588","CE-20230002324828-72588-2023-01-27T04:03:02.582Z","CE-20230002324828","","","active","","273.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324829-72588","CE-20230002324829-72588-2023-01-27T04:03:02.603Z","CE-20230002324829","","","active","","320.28","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324830-72588","CE-20230002324830-72588-2023-01-27T04:03:02.626Z","CE-20230002324830","","","active","","29.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324831-72588","CE-20230002324831-72588-2023-01-27T04:03:02.651Z","CE-20230002324831","","","active","","33.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324832-72588","CE-20230002324832-72588-2023-01-27T04:03:02.674Z","CE-20230002324832","","","active","","163.99","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324833-72588","CE-20230002324833-72588-2023-01-27T04:03:02.697Z","CE-20230002324833","","","active","","92.04","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324834-72588","CE-20230002324834-72588-2023-01-27T04:03:02.723Z","CE-20230002324834","","","active","","110.37","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324835-72588","CE-20230002324835-72588-2023-01-27T04:03:02.750Z","CE-20230002324835","","","active","","102.25","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324836-72588","CE-20230002324836-72588-2023-01-27T04:03:02.775Z","CE-20230002324836","","","active","","154.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324837-72588","CE-20230002324837-72588-2023-01-27T04:03:02.797Z","CE-20230002324837","","","active","","93.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324838-72588","CE-20230002324838-72588-2023-01-27T04:03:02.823Z","CE-20230002324838","","","active","","301.44","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324839-72588","CE-20230002324839-72588-2023-01-27T04:03:02.846Z","CE-20230002324839","","","active","","644.16","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324840-72588","CE-20230002324840-72588-2023-01-27T04:03:02.871Z","CE-20230002324840","","","active","","29.70","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324841-72588","CE-20230002324841-72588-2023-01-27T04:03:02.897Z","CE-20230002324841","","","active","","314.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324842-72588","CE-20230002324842-72588-2023-01-27T04:03:02.923Z","CE-20230002324842","","","active","","235.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324843-72588","CE-20230002324843-72588-2023-01-27T04:03:02.949Z","CE-20230002324843","","","active","","262.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324844-72588","CE-20230002324844-72588-2023-01-27T04:03:02.972Z","CE-20230002324844","","","active","","47.16","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324845-72588","CE-20230002324845-72588-2023-01-27T04:03:02.996Z","CE-20230002324845","","","active","","178.18","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324846-72588","CE-20230002324846-72588-2023-01-27T04:03:03.021Z","CE-20230002324846","","","active","","67.71","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324847-72588","CE-20230002324847-72588-2023-01-27T04:03:03.044Z","CE-20230002324847","","","active","","258.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324848-72588","CE-20230002324848-72588-2023-01-27T04:03:03.069Z","CE-20230002324848","","","active","","140.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324849-72588","CE-20230002324849-72588-2023-01-27T04:03:03.095Z","CE-20230002324849","","","active","","9.82","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324850-72588","CE-20230002324850-72588-2023-01-27T04:03:03.118Z","CE-20230002324850","","","active","","412.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324851-72588","CE-20230002324851-72588-2023-01-27T04:03:03.143Z","CE-20230002324851","","","active","","2237.79","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324852-72588","CE-20230002324852-72588-2023-01-27T04:03:03.167Z","CE-20230002324852","","","active","","151.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324857-404551","CE-20230002324857-404551-2023-01-27T04:03:03.186Z","CE-20230002324857","","","active","","2237.76","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324868-390394","CE-20230002324868-390394-2023-01-27T04:03:03.212Z","CE-20230002324868","","","active","","525596.74","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324882-105932","CE-20230002324882-105932-2023-01-27T04:03:03.234Z","CE-20230002324882","","","active","","241.25","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324888-534123","CE-20230002324888-534123-2023-01-27T04:03:03.263Z","CE-20230002324888","","","active","","1506.76","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324889-534123","CE-20230002324889-534123-2023-01-27T04:03:03.293Z","CE-20230002324889","","","active","","1491.84","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324890-534123","CE-20230002324890-534123-2023-01-27T04:03:03.321Z","CE-20230002324890","","","active","","1491.84","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324979-565574","CE-20230002324979-565574-2023-01-27T04:03:03.348Z","CE-20230002324979","","","active","","5483.02","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324989-699688","CE-20230002324989-699688-2023-01-27T04:03:03.371Z","CE-20230002324989","","","active","","87238.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002325197-98414","CE-20230002325197-98414-2023-01-28T04:03:44.153Z","CE-20230002325197","","","active","","187.22","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002321064-145579","CE-20230002321064-145579-2023-01-28T04:01:19.209Z","CE-20230002321064","","","active","","4.48","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002321065-145579","CE-20230002321065-145579-2023-01-28T04:01:19.226Z","CE-20230002321065","","","active","","1.51","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002321697-110634","CE-20230002321697-110634-2023-01-28T04:01:41.561Z","CE-20230002321697","","","active","","2.15","USD","","","","","","","",""
"ocds-5wno2w-CDC-GADMCB-002-2023-91641","CDC-GADMCB-002-2023-91641-2023-02-03T10:31:30.221Z-compiled","6193800-CDC-GADMCB-002-2023","","POR CUMPLIR CON LOS REQUISITOS MINIMOS SOLICITADOS","","2023-02-02T15:59:12-05:00","13400.00","USD","","","","","","","",""
"ocds-5wno2w-CDC-CEMA-001-2023-29813","CDC-CEMA-001-2023-29813-2023-02-14T10:32:23.181Z-compiled","6197108-CDC-CEMA-001-2023","","POR CUMPLIR CON LO ESTABLECIDO EN PLIEGOS Y TÉRMINOS DE REFERENCIA","","2023-02-13T09:46:57-05:00","8704.94","USD","","","","","","","",""
"ocds-5wno2w-CDC-GADMBF-001-2023-59101","CDC-GADMBF-001-2023-59101-2023-02-23T10:50:30.498Z-compiled","6194159-CDC-GADMBF-001-2023","","CUMPLE CON LO REQUERIDO","","2023-02-01T18:55:13-05:00","12164.20","USD","","","","","","","",""
"ocds-5wno2w-CDC-GADPRC-001-2023-51748","CDC-GADPRC-001-2023-51748-2023-02-03T10:31:30.986Z-compiled","6196268-CDC-GADPRC-001-2023","","CUMPLE CON LAS CONDICIONES DE LOS PLIEGOS","","2023-02-02T17:07:39-05:00","25005.00","USD","","","","","","","",""
"ocds-5wno2w-COTS-GADJS-01-2023-40430","COTS-GADJS-01-2023-40430-2023-02-23T10:50:31.330Z-compiled","6198045-COTS-GADJS-01-2023","","De conformidad con la resolución administrativa Nro. 36-DCBSOC-SG-GADMCJS-2023","","2023-02-13T10:39:34-05:00","164134.72","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002321698-110634","CE-20230002321698-110634-2023-01-28T04:01:41.585Z","CE-20230002321698","","","active","","2.42","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002321699-110634","CE-20230002321699-110634-2023-01-28T04:01:41.604Z","CE-20230002321699","","","active","","0.81","USD","","","","","","","",""
"ocds-5wno2w-MCBS-GADMCSB-01-2023-28501","MCBS-GADMCSB-01-2023-28501-2023-02-14T10:32:22.853Z-compiled","6194281-MCBS-GADMCSB-01-2023","","POR CUMPLIR LO SOLICITADO EN LOS PLIEGOS Y SER ESTA OFERTA CONVENIENTE EN LOS INTERESES INSTITUCIONALES","","","21899.00","USD","","","","","","","",""
"ocds-5wno2w-COTS-GADMCEE-01-2023-40764","COTS-GADMCEE-01-2023-40764-2023-03-02T10:42:41.610Z-compiled","6198120-COTS-GADMCEE-01-2023","","CUMPLE CON TODO LO REQUERIDO","","2023-03-01T15:11:47-05:00","98500.00","USD","","","","","","","",""
"ocds-5wno2w-MCO-GADMSV-01-2023-54500","MCO-GADMSV-01-2023-54500-2023-01-27T10:14:44.014Z-compiled","6191698-MCO-GADMSV-01-2023","","Proveedor ganador en el Sorteo MC-Obras con estos productos","","","89520.69","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002321700-110634","CE-20230002321700-110634-2023-01-28T04:01:41.621Z","CE-20230002321700","","","active","","13.89","USD","","","","","","","",""
"ocds-5wno2w-MCS-EPMAPAT-001-2023-297776","MCS-EPMAPAT-001-2023-297776-2023-02-16T10:32:37.356Z-compiled","6194357-MCS-EPMAPAT-001-2023","","Cumple con los requisitos solicitados en los pliegos","","","18000.00","USD","","","","","","","",""
"ocds-5wno2w-MCS-GADMCP-01-2023-94782","MCS-GADMCP-01-2023-94782-2023-01-27T10:14:44.208Z-compiled","6193181-MCS-GADMCP-01-2023","","Por cumplir con lo establecido en el pliego","","","37900.00","USD","","","","","","","",""
"ocds-5wno2w-RE-CSCD-FMTPC-001-23-96181","RE-CSCD-FMTPC-001-23-96181-2023-01-27T10:14:40.655Z-compiled","6190688-RE-CSCD-FMTPC-001-23","","Se adjudica el proceso: CONTRATACIÓN DE UN PAQUETE PUBLICITARIO EN EL EVENTO L?ETAPE ECUADOR BY TOUR DE FRANCE PARA LA PROMOCION DEL DESTINO CUENCA, al proveedor ENTRETENIMIENTO, DEPORTE Y PRODUCTORA AUDIOVISUAL ENDEPRO S.A.S. con RUC 2490038402001, por cumplir con todos los parámetros técnicos, económicos financieros y legales establecidos por la Institución contratante.","","2023-01-23T12:17:36-05:00","4464.29","USD","","","","","","","",""
"ocds-5wno2w-RE-GAD-I-003-2023-2783","RE-GAD-I-003-2023-2783-2023-02-01T10:32:26.314Z-compiled","6194345-RE-GAD-I-003-2023","","DE CONFORMIDAD CON EL INFORME DE RECOMENDACION DE ADJUDICACION EMITIDO POR LA DELEGADA Y CON LA RESOLUCION DE ADJUDICACION EMITIDA POR LA MAXIMA AUTORIDAD","","2023-01-31T17:07:24-05:00","11236.00","USD","","","","","","","",""
"ocds-5wno2w-RE-GAD-I-001-2023-2783","RE-GAD-I-001-2023-2783-2023-02-02T10:37:22.170Z-compiled","6194288-RE-GAD-I-001-2023","","De conformidad al Informe de Recomendación emitido por la Delegada del proceso y Resolución de Adjudicacón de la Máxima Autoridad","","2023-02-01T17:29:26-05:00","1980.00","USD","","","","","","","",""
"ocds-5wno2w-RE-CSCD-DPO-001-2023-108480","RE-CSCD-DPO-001-2023-108480-2023-02-04T10:34:57.275Z-compiled","6194292-RE-CSCD-DPO-001-2023","","SE ADJUDICA CUMPLE CON TODOS LOS REQUERIMIENTOS ESTABLECIDOS POR LA ENTIDAD, SE ADHIERE AL VALOR ESTIPULADO.","","2023-01-26T15:01:40-05:00","2053.00","USD","","","","","","","",""
"ocds-5wno2w-MCS-FMTPC-001-2023-96181","MCS-FMTPC-001-2023-96181-2023-02-17T10:46:16.808Z-compiled","6194361-MCS-FMTPC-001-2023","","por cumplir con todos los requisitos solicitados en los Pliegos y Términos de Referencia y ser la oferta que conviene a los intereses de LA FUNDACIÓN MUNICIPAL TURISMO PARA CUENCA la ""CONTRATACIÓN DE UNA PROMOTORA PARA LA PROMOCIÓN Y DIFUSIÓN DE LAS ACTIVIDADES CULTURALES TRADICIONALES Y DE INTERÉS TURÍSTICO DEL DESTINO CUENCA.""","","","27380.00","USD","","","","","","","",""
"ocds-5wno2w-SIE-GADP-A-002-2023-179875","SIE-GADP-A-002-2023-179875-2023-02-18T10:52:51.357Z-compiled","2080601-SIE-GADP-A-002-2023","","Se realizo todos el proceso de contratación la proveedora salió ganadora del proceso.","","2023-02-17T15:05:24-05:00","10850.55","USD","","","","","","","",""
"ocds-5wno2w-RE-GADMSFP-01-2023-31732","RE-GADMSFP-01-2023-31732-2023-01-27T10:14:44.319Z-compiled","6194459-RE-GADMSFP-01-2023","","SI CUMPLE CON TODO LO SOLICITADO POR LA ENTIDAD CONTRATANTE","","2023-01-26T16:45:52-05:00","60000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-GADPRA-001-2023-94956","RE-GADPRA-001-2023-94956-2023-02-02T10:37:22.837Z-compiled","6195582-RE-GADPRA-001-2023","","ADJUDICAR el proceso de Contratación de régimen especial No. RE- GADPRA-001-2023, cuyo objeto es ?CARNAVAL DE AMAGUAÑA: 63 AÑOS DE TRADICIÓN Y ENCANTO ?, al oferente López López Julio Cesar con número de RUC: 1719029546001, oferente habilitado y registrado en el Registro Único de Proveedores, por un valor de $ 59.930,00 ciento cincuenta y nueve mil novecientos treinta 00/100 dólares de estados unidos de América, con un plazo de 30 días para laNacional de Contratación Pública y su Reglamento General, por cumplir con lo solicitado en los pliegos.","","2023-02-01T12:50:33-05:00","59930.00","USD","","","","","","","",""
"ocds-5wno2w-RE-HGPT-001-2023-2418","RE-HGPT-001-2023-2418-2023-02-17T10:46:17.295Z-compiled","6195441-RE-HGPT-001-2023","","Por cumplir con lo requerido en los términos de referencia y pliegos","","2023-02-08T15:59:21-05:00","16000.00","USD","","","","","","","",""
